title,region,region_name,region_parent_name,price,property_size,bedrooms,bathrooms,furnishing,is_boost,content_name
4bdrm Duplex in Ikota Lekki for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 220,000,000",270.0,4,4,Semi-Furnished,enterprise,4bdrm Duplex in Ikota Lekki for sale
Furnished 4bdrm Bungalow in Ayobo for sale,"Ipaja, Ayobo",Ayobo,Ipaja,"₦ 65,000,000",600.0,4,4,Furnished,diamond,Furnished 4bdrm Bungalow in Ayobo for sale
5bdrm Duplex in Magodo Isheri Phase for sale,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,"₦ 620,000,000",300.0,5,5,Unfurnished,False,5bdrm Duplex in Magodo Isheri Phase for sale
4bdrm Duplex in Maryland Estate for sale,"Maryland, LSDPC Maryland Estate",LSDPC Maryland Estate,Maryland,"₦ 550,000,000",500.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Maryland Estate for sale
"Furnished 6bdrm Duplex in Gowon Estate, Egbeda / Egbeda for sale","Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Egbeda,"₦ 550,000,000",500.0,6,6,Furnished,enterprise,"Furnished 6bdrm Duplex in Gowon Estate, Egbeda / Egbeda for sale"
"6bdrm Block of Flats in Liverpool, Estate for sale","Amuwo-Odofin, Satellite Town",Satellite Town,Amuwo-Odofin,"₦ 150,000,000",650.0,6,6,Unfurnished,enterprise,"6bdrm Block of Flats in Liverpool, Estate for sale"
"4bdrm Bungalow in Cable Point, Oshimili South for sale","Delta State, Oshimili South",Oshimili South,Delta State,"₦ 19,500,000",372.0,4,2,Unfurnished,False,"4bdrm Bungalow in Cable Point, Oshimili South for sale"
6bdrm House in Mile 12 Kosofe for sale,"Lagos State, Kosofe",Kosofe,Lagos State,"₦ 160,000,000",600.0,6,3,Semi-Furnished,enterprise,6bdrm House in Mile 12 Kosofe for sale
Furnished 2bdrm Apartment in Iju Grammar School for sale,"Agege, Fagba",Fagba,Agege,"₦ 130,000,000",320.0,2,2,Furnished,enterprise,Furnished 2bdrm Apartment in Iju Grammar School for sale
6bdrm Duplex in Banana Island Ikoyi for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 5,500,000,000",500.0,6,6,Semi-Furnished,enterprise,6bdrm Duplex in Banana Island Ikoyi for sale
4bdrm Duplex in Within College Road for sale,"Lagos State, Ogba",Ogba,Lagos State,"₦ 250,000,000",330.0,4,4,Semi-Furnished,enterprise,4bdrm Duplex in Within College Road for sale
"4bdrm Duplex in Gowon Estate, Egbeda for sale","Alimosho, Egbeda",Egbeda,Alimosho,"₦ 250,000,000",500.0,4,4,Semi-Furnished,enterprise,"4bdrm Duplex in Gowon Estate, Egbeda for sale"
"4bdrm Block of Flats in Gemade Estate, Egbeda for sale","Alimosho, Egbeda",Egbeda,Alimosho,"₦ 340,000,000",600.0,4,4,Semi-Furnished,enterprise,"4bdrm Block of Flats in Gemade Estate, Egbeda for sale"
"Furnished 4bdrm Duplex in Kay Farm  Estate, for sale","Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,"₦ 260,000,000",400.0,4,4,Furnished,enterprise,"Furnished 4bdrm Duplex in Kay Farm  Estate, for sale"
4bdrm Duplex in Maryland for sale,"Maryland, LSDPC Maryland Estate",LSDPC Maryland Estate,Maryland,"₦ 380,000,000",500.0,4,4,Semi-Furnished,enterprise,4bdrm Duplex in Maryland for sale
"5bdrm Villa in An Access Code, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 1,300,000,000",500.0,5,5,Unfurnished,False,"5bdrm Villa in An Access Code, Lekki Phase 1 for sale"
"5bdrm Duplex in Magodo Phase 2, Agboyi/Ketu for sale","Lagos State, Agboyi/Ketu",Agboyi/Ketu,Lagos State,"₦ 750,000,000",500.0,5,4,Semi-Furnished,enterprise,"5bdrm Duplex in Magodo Phase 2, Agboyi/Ketu for sale"
4bdrm Duplex in Magodo Phase 1 for sale,"Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,"₦ 450,000,000",400.0,4,4,Semi-Furnished,enterprise,4bdrm Duplex in Magodo Phase 1 for sale
"4bdrm Duplex in Magodo Phase 1, Ojodu for sale","Lagos State, Ojodu",Ojodu,Lagos State,"₦ 250,000,000",260.0,4,4,Semi-Furnished,enterprise,"4bdrm Duplex in Magodo Phase 1, Ojodu for sale"
Furnished 2bdrm Bungalow in Ayobo for sale,"Ipaja, Ayobo",Ayobo,Ipaja,"₦ 42,000,000",300.0,2,3,Furnished,diamond,Furnished 2bdrm Bungalow in Ayobo for sale
Furnished 3bdrm Bungalow in Ayobo for sale,"Ipaja, Ayobo",Ayobo,Ipaja,"₦ 27,000,000",600.0,3,4,Furnished,diamond,Furnished 3bdrm Bungalow in Ayobo for sale
4bdrm Block of Flats in Gowon Estate Egbeda for sale,"Alimosho, Egbeda",Egbeda,Alimosho,"₦ 150,000,000",900.0,4,4,Unfurnished,enterprise,4bdrm Block of Flats in Gowon Estate Egbeda for sale
"Furnished 3bdrm Bungalow in Diamond Estate,, Isheri / Egbe Idimu","Egbe/Idimu, Isheri / Egbe Idimu",Isheri / Egbe Idimu,Egbe/Idimu,"₦ 95,000,000",400.0,3,3,Furnished,enterprise,"Furnished 3bdrm Bungalow in Diamond Estate,, Isheri / Egbe Idimu"
