Title,region,Region Name,region_parent_name,Price,Property Size,Bedrooms,Bathrooms,Furnishing,Is Boosted,House Type,Region Parent Name
4bdrm Duplex in Abijo for sale,"Ibeju, Abijo",Abijo,Ibeju,150000000.0,200.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Rumuodara/Artillery for sale,"Port-Harcourt, Rumuodara",Rumuodara,Port-Harcourt,120000000.0,400.0,4,5,Semi-Furnished,enterprise,Duplex,Rivers State
Furnished 4bdrm Duplex in Victoria Island Extension for sale,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,800000000.0,500.0,4,5,Furnished,enterprise,Duplex,Lagos Island
6bdrm Block of Flats in New Oko Oba for sale,"Agege, New Oko Oba",New Oko Oba,Agege,300000000.0,1000.0,6,1,Unfurnished,enterprise,Block Of Flats,Lagos Mainland
4bdrm Duplex in Ifako-Gbagada for sale,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Gbagada,350000000.0,1000.0,4,1,Unfurnished,enterprise,Duplex,Lagos Mainland
5bdrm Duplex in Chevron Drive Lekki for sale,"Lekki, Chevron",Chevron,Lekki,450000000.0,1000.0,5,6,Semi-Furnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in St Martin Estate, Pyakasa for sale","Abuja (FCT), Pyakasa",Pyakasa,Abuja (FCT),200000000.0,700.0,4,4,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
3bdrm Apartment in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,370000000.0,350.0,3,3,Semi-Furnished,enterprise,Apartment,Lagos Island
2bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,110000000.0,214.0,2,2,Semi-Furnished,enterprise,Duplex,Lagos Island
"4bdrm Bungalow in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,160000000.0,500.0,4,5,Unfurnished,enterprise,Bungalow,Enugu State
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,210000000.0,300.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"2bdrm Duplex in Gift Avenue Off Nta, Woji for sale","Port-Harcourt, Woji",Woji,Port-Harcourt,250000000.0,1095.0,2,2,Semi-Furnished,enterprise,Duplex,Rivers State
"5bdrm Duplex in Newheaven, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,350000000.0,600.0,5,5,Semi-Furnished,diamond,Duplex,Enugu State
3bdrm Bungalow in Karsana for sale,"Gwagwa, Karsana",Karsana,Gwagwa,170000000.0,500.0,3,3,Unfurnished,enterprise,Bungalow,Abuja (FCT)
5bdrm House in VGC / Ajah for sale,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,470000000.0,500.0,5,5,Semi-Furnished,diamond,House,Lagos Island
5bdrm House in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,350000000.0,500.0,5,5,Semi-Furnished,diamond,House,Lagos Island
"2bdrm House in Rockvale Manors, Apo Resettlement for sale","Apo District, Apo Resettlement",Apo Resettlement,Apo District,110000000.0,500.0,2,2,Unfurnished,diamond,House,Abuja (FCT)
"4bdrm Duplex in Ikolaba Estate, Agodi for sale","Ibadan, Agodi",Agodi,Ibadan,220000000.0,400.0,4,4,Semi-Furnished,diamond,Duplex,Oyo State
"4bdrm Apartment in Jahi, Abuja for sale","Abuja (FCT), Jahi",Jahi,Abuja (FCT),165000000.0,250.0,4,4,Unfurnished,diamond,Apartment,Abuja (FCT)
Furnished 4bdrm House in Adeniyi Jones for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,380000000.0,500.0,4,4,Furnished,diamond,House,Lagos Mainland
Furnished 4bdrm House in Magodo for sale,"Lagos State, Magodo",Magodo,Lagos State,550000000.0,500.0,4,4,Furnished,diamond,House,Lagos Mainland
Furnished 3bdrm House in Olokonla for sale,"Ajah, Olokonla",Olokonla,Ajah,150000000.0,500.0,3,3,Furnished,diamond,House,Lagos Island
Furnished 4bdrm House in Ikeja GRA for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,750000000.0,500.0,4,4,Furnished,diamond,House,Lagos Mainland
6bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,72000000.0,470.0,6,6,Semi-Furnished,diamond,Block Of Flats,Edo State
"4bdrm Duplex in Ikota Villa Estate, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,200000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Ajah Lekki for sale,"Lagos State, Ajah",Ajah,Lagos State,300000000.0,100.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in VGC / Ajah for sale,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,1500000000.0,100.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,180000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
2bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,140000000.0,100.0,2,2,Unfurnished,enterprise,Apartment,Lagos Island
"Furnished 2bdrm Penthouse in Oniru, Victoria Island for sale","Lagos State, Victoria Island",Victoria Island,Lagos State,250000000.0,100.0,2,2,Furnished,enterprise,Penthouse,Lagos Island
4bdrm Duplex in Ikota Villa for sale,"Lekki, Ikota",Ikota,Lekki,150000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Orchid, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,230000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
2bdrm Apartment in Gbagada for sale,"Lagos State, Gbagada",Gbagada,Lagos State,90000000.0,250.0,2,2,Unfurnished,enterprise,Apartment,Lagos Mainland
4bdrm House in Omole Phase 2 for sale,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,200000000.0,250.0,4,4,Unfurnished,enterprise,House,Lagos Mainland
Furnished 4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,420000000.0,250.0,4,4,Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Wuse 2 Abuja for sale,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),750000000.0,2000.0,4,5,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
"5bdrm Duplex in It Owns Compound, Apo Resettlement for sale","Apo District, Apo Resettlement",Apo Resettlement,Apo District,800000000.0,700.0,5,7,Unfurnished,diamond,Duplex,Abuja (FCT)
4bdrm Duplex in Ikota Villa Estate for sale,"Lekki, Ikota",Ikota,Lekki,200000000.0,500.0,4,4,Unfurnished,diamond,Duplex,Lagos Island
2bdrm Apartment in Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,270000000.0,550.0,2,2,Unfurnished,diamond,Apartment,Lagos Island
"4bdrm Duplex in Serenen Environment, Ifako-Gbagada for sale","Gbagada, Ifako-Gbagada",Ifako-Gbagada,Gbagada,300000000.0,275.0,4,4,Unfurnished,diamond,Duplex,Lagos Mainland
5bdrm Duplex in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1500000000.0,600.0,5,5,Unfurnished,diamond,Duplex,Abuja (FCT)
5bdrm Duplex in Ikota Lekki Lagos for sale,"Lekki, Ikota",Ikota,Lekki,650000000.0,650.0,5,6,Semi-Furnished,enterprise,Duplex,Lagos Island
3bdrm Block of Flats in Command Ipaja Lagos for sale,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Ipaja,80000000.0,1000.0,3,4,Semi-Furnished,enterprise,Block Of Flats,Lagos Mainland
5bdrm Duplex in Ologolo Lekki Lagos for sale,"Lekki, Ologolo",Ologolo,Lekki,600000000.0,600.0,5,6,Semi-Furnished,enterprise,Duplex,Lagos Island
2bdrm Apartment in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,350000000.0,350.0,2,2,Semi-Furnished,enterprise,Apartment,Lagos Island
Furnished 3bdrm House in Magodo for sale,"Lagos State, Magodo",Magodo,Lagos State,280000000.0,500.0,3,3,Furnished,diamond,House,Lagos Mainland
Furnished 5bdrm House in Omole Phase 1 for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,700000000.0,500.0,5,5,Furnished,diamond,House,Lagos Mainland
Furnished 3bdrm House in Abijo for sale,"Ibeju, Abijo",Abijo,Ibeju,100000000.0,500.0,3,3,Furnished,diamond,House,Lagos Island
4bdrm House in Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,350000000.0,500.0,4,4,Semi-Furnished,diamond,House,Lagos Mainland
4bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,400000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
Furnished 2bdrm Apartment in Lekki Conservation for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,135000000.0,100.0,2,2,Furnished,enterprise,Apartment,Lagos Island
1bdrm Apartment in Ologolo for sale,"Lekki, Ologolo",Ologolo,Lekki,110000000.0,100.0,1,1,Unfurnished,enterprise,Apartment,Lagos Island
"4bdrm Duplex in Lekki Palm City, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Ajah,140000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
2bdrm Apartment in Lekki Phase1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,380000000.0,100.0,2,2,Unfurnished,enterprise,Apartment,Lagos Island
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,205000000.0,200.0,4,5,Semi-Furnished,diamond,Duplex,Lagos Island
3bdrm Duplex in Ado / Ajah for sale,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,125000000.0,500.0,3,3,Semi-Furnished,diamond,Duplex,Lagos Island
3bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,200000000.0,500.0,3,3,Unfurnished,diamond,Apartment,Lagos Island
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,155000000.0,350.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Woji Estate for sale,"Port-Harcourt, Woji",Woji,Port-Harcourt,650000000.0,1000.0,5,5,Semi-Furnished,enterprise,Duplex,Rivers State
3bdrm Block of Flats in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,200000000.0,150.0,3,3,Unfurnished,enterprise,Block Of Flats,Abuja (FCT)
4bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,350000000.0,600.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
6bdrm Duplex in Magodo Gra Phase 2 for sale,"Lagos State, Magodo",Magodo,Lagos State,850000000.0,500.0,6,6,Semi-Furnished,diamond,Duplex,Lagos Mainland
"2bdrm Apartment in Lakeview Estate, Amuwo-Odofin for sale","Lagos State, Amuwo-Odofin",Amuwo-Odofin,Lagos State,100000000.0,300.0,2,2,Unfurnished,diamond,Apartment,Lagos Mainland
5bdrm House in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,800000000.0,500.0,5,5,Semi-Furnished,diamond,House,Lagos Island
5bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,250000000.0,500.0,5,5,Unfurnished,diamond,Duplex,Lagos Island
4bdrm House in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,300000000.0,500.0,4,4,Semi-Furnished,diamond,House,Lagos Island
4bdrm Duplex in Ogudu Gra for sale,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,1200000000.0,400.0,4,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"3bdrm Bungalow in T. A Garden, Isheri North for sale","Ojodu, Isheri North",Isheri North,Ojodu,170000000.0,150.0,3,4,Semi-Furnished,enterprise,Bungalow,Lagos Mainland
5bdrm House in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,400000000.0,500.0,5,5,Semi-Furnished,diamond,House,Lagos Island
"Furnished 4bdrm Duplex in Oniru, Victoria Island Extension for sale","Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,750000000.0,300.0,4,5,Furnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Apo Wumba for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,350000000.0,600.0,4,5,Unfurnished,enterprise,Duplex,Abuja (FCT)
"6bdrm Duplex in Iwofe By Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,230000000.0,539.0,6,7,Semi-Furnished,enterprise,Duplex,Rivers State
"4bdrm Duplex in Irewole, Jericho for sale","Ibadan, Jericho",Jericho,Ibadan,100000000.0,400.0,4,4,Unfurnished,diamond,Duplex,Oyo State
"4bdrm Bungalow in City Park And, Egbeda / Egbeda for sale","Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Egbeda,95000000.0,450.0,4,4,Semi-Furnished,diamond,Bungalow,Oyo State
16bdrm House in Agbowo for sale,"Ibadan, Agbowo",Agbowo,Ibadan,75000000.0,800.0,16,4,Unfurnished,diamond,House,Oyo State
4bdrm Duplex in Agodi Gra for sale,"Ibadan, Agodi",Agodi,Ibadan,500000000.0,410.0,4,4,Unfurnished,diamond,Duplex,Oyo State
"5bdrm Duplex in Planet Hills, Sabon Lugbe for sale","Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,255000000.0,450.0,5,5,Unfurnished,diamond,Duplex,Abuja (FCT)
5bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,700000000.0,123.0,5,5,Unfurnished,diamond,Duplex,Lagos Island
5bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,750000000.0,234.0,5,5,Unfurnished,diamond,Duplex,Lagos Island
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,550000000.0,700.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
4bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,320000000.0,500.0,4,4,Semi-Furnished,diamond,Apartment,Lagos Island
"4bdrm Duplex in A Serene Estate, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,370000000.0,300.0,4,4,Unfurnished,diamond,Duplex,Lagos Island
3bdrm Block of Flats in Wuye for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),130000000.0,250.0,3,3,Unfurnished,diamond,Block Of Flats,Abuja (FCT)
4bdrm Duplex in Festac for sale,"Amuwo-Odofin, Festac",Festac,Amuwo-Odofin,220000000.0,600.0,4,4,Unfurnished,enterprise,Duplex,Lagos Mainland
2bdrm Apartment in Festac for sale,"Amuwo-Odofin, Festac",Festac,Amuwo-Odofin,100000000.0,600.0,2,2,Unfurnished,enterprise,Apartment,Lagos Mainland
5bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,430000000.0,420.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
5bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,550000000.0,300.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
Furnished 5bdrm House in Magodo for sale,"Lagos State, Magodo",Magodo,Lagos State,950000000.0,500.0,5,5,Furnished,diamond,House,Lagos Mainland
1bdrm Apartment in Lekki Scheme 2 for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,80000000.0,1000.0,1,1,Unfurnished,enterprise,Apartment,Lagos Island
4bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,320000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"5bdrm Duplex in Orchid, Lekki Expressway for sale","Lekki, Lekki Expressway",Lekki Expressway,Lekki,470000000.0,100.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
3bdrm Duplex in Ikoyi for sale,"Lagos State, Ikoyi",Ikoyi,Lagos State,650000000.0,100.0,3,3,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Jahi for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),600000000.0,400.0,5,5,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,650000000.0,500.0,4,4,Unfurnished,diamond,Duplex,Lagos Island
4bdrm Duplex in Ado / Ajah for sale,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,290000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,230000000.0,500.0,2,2,Semi-Furnished,diamond,Apartment,Lagos Island
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,300000000.0,500.0,3,3,Semi-Furnished,diamond,Apartment,Lagos Island
4bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,850000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Lagos Island
3bdrm House in Lagos State for sale,Lagos State,Lagos State,,170000000.0,150.0,3,3,Unfurnished,enterprise,House,Lagos Mainland
Furnished 4bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,300000000.0,500.0,4,4,Furnished,diamond,Duplex,Lagos Island
5bdrm Duplex in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,550000000.0,500.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
3bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,300000000.0,500.0,3,3,Semi-Furnished,diamond,Duplex,Lagos Island
"5bdrm Duplex in Oakland Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Ajah,320000000.0,300.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
"3bdrm Block of Flats in Market Square, Ago Palace for sale","Isolo, Ago Palace",Ago Palace,Isolo,90000000.0,500.0,3,3,Unfurnished,diamond,Block Of Flats,Lagos Mainland
"6bdrm House in Lead City, Felele, CHallenge / Ibadan for sale","Ibadan, CHallenge / Ibadan",CHallenge / Ibadan,Ibadan,80000000.0,450.0,6,6,Unfurnished,diamond,House,Oyo State
"5bdrm Duplex in Magodo Phase2, Kosofe for sale","Lagos State, Kosofe",Kosofe,Lagos State,800000000.0,450.0,5,6,Semi-Furnished,diamond,Duplex,Lagos Mainland
4bdrm Duplex in VGC / Ajah for sale,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,150000000.0,950.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,600000000.0,700.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
"6bdrm Duplex in Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),300000000.0,450.0,6,6,Unfurnished,diamond,Duplex,Abuja (FCT)
Furnished 5bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,380000000.0,700.0,5,6,Furnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Jabi Waterfront for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),1100000000.0,600.0,5,6,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
2bdrm Apartment in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,122000000.0,500.0,2,2,Semi-Furnished,diamond,Apartment,Lagos Island
3bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,380000000.0,500.0,3,3,Unfurnished,diamond,Apartment,Lagos Island
5bdrm Duplex in Ikeja Gra for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,1300000000.0,750.0,5,6,Semi-Furnished,enterprise,Duplex,Lagos Mainland
5bdrm Duplex in Omole for sale,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,600000000.0,400.0,5,6,Semi-Furnished,enterprise,Duplex,Lagos Mainland
4bdrm Maisonette in Ikoyi S.W for sale,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,750000000.0,500.0,4,4,Semi-Furnished,diamond,Maisonette,Lagos Island
4bdrm Duplex in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),200000000.0,750.0,4,5,Unfurnished,diamond,Duplex,Abuja (FCT)
Furnished 4bdrm Apartment in Katampe (Main) for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,300000000.0,250.0,4,3,Furnished,diamond,Apartment,Abuja (FCT)
4bdrm Duplex in Wuye for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),550000000.0,450.0,4,5,Semi-Furnished,diamond,Duplex,Abuja (FCT)
6bdrm Duplex in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),500000000.0,800.0,6,7,Semi-Furnished,diamond,Duplex,Abuja (FCT)
"4bdrm Duplex in 08 Garden City, Ikwerre for sale","Rivers State, Ikwerre",Ikwerre,Rivers State,145000000.0,465.0,4,5,Unfurnished,enterprise,Duplex,Rivers State
4bdrm Duplex in Golf Estate Peter for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,450000000.0,500.0,4,5,Semi-Furnished,enterprise,Duplex,Rivers State
4bdrm Duplex in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,400.0,4,5,Semi-Furnished,enterprise,Duplex,Rivers State
"5bdrm Duplex in On Its Own Compound, Apo Resettlement for sale","Apo District, Apo Resettlement",Apo Resettlement,Apo District,650000000.0,1000.0,5,7,Unfurnished,diamond,Duplex,Abuja (FCT)
"5bdrm Duplex in Estate, Apo Resettlement for sale","Apo District, Apo Resettlement",Apo Resettlement,Apo District,750000000.0,750.0,5,7,Unfurnished,diamond,Duplex,Abuja (FCT)
"5bdrm Duplex in Estate, Galadimawa for sale","Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),500000000.0,750.0,5,6,Unfurnished,diamond,Duplex,Abuja (FCT)
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,400000000.0,350.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
5bdrm Duplex in Agungi for sale,"Lekki, Agungi",Agungi,Lekki,350000000.0,350.0,5,5,Unfurnished,diamond,Duplex,Lagos Island
5bdrm Duplex in Nnpc Estate Life for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,350000000.0,750.0,5,6,Unfurnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,350000000.0,350.0,5,6,Semi-Furnished,diamond,Duplex,Enugu State
5bdrm Duplex in Festac for sale,"Amuwo-Odofin, Festac",Festac,Amuwo-Odofin,350000000.0,600.0,5,5,Unfurnished,enterprise,Duplex,Lagos Mainland
5bdrm House in Lekki for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,850000000.0,300.0,5,5,Unfurnished,enterprise,House,Lagos Island
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,300000000.0,300.0,5,5,Semi-Furnished,diamond,Duplex,Lagos Island
6bdrm Duplex in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,400000000.0,817.0,6,6,Unfurnished,diamond,Duplex,Edo State
17bdrm Block of Flats in Osolo Way for sale,"Isolo, Osolo Way",Osolo Way,Isolo,150000000.0,600.0,17,17,Semi-Furnished,diamond,Block Of Flats,Lagos Mainland
"2bdrm Block of Flats in Victory Estate, Ibeshe / Amuwo-Odofin for sale","Amuwo-Odofin, Ibeshe / Amuwo-Odofin",Ibeshe / Amuwo-Odofin,Amuwo-Odofin,680000000.0,1800.0,2,2,Semi-Furnished,diamond,Block Of Flats,Lagos Mainland
Furnished 4bdrm Duplex in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),300000000.0,500.0,4,5,Furnished,enterprise,Duplex,Abuja (FCT)
4bdrm Duplex in Victoria Island for sale,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,700000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
3bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,400000000.0,100.0,3,3,Unfurnished,enterprise,Duplex,Lagos Island
3bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,90000000.0,100.0,3,3,Unfurnished,enterprise,Duplex,Lagos Island
4bdrm Duplex in Ikoyi for sale,"Lagos State, Ikoyi",Ikoyi,Lagos State,1550000000.0,100.0,4,4,Unfurnished,enterprise,Duplex,Lagos Island
"7bdrm Duplex in Pinnock Beach Estate, Osapa london for sale","Lekki, Osapa london",Osapa london,Lekki,2100000000.0,100.0,7,7,Unfurnished,enterprise,Duplex,Lagos Island
3bdrm Apartment in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,100000000.0,100.0,3,3,Unfurnished,enterprise,Apartment,Lagos Island
"5bdrm Duplex in Orchid, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,330000000.0,100.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
5bdrm Duplex in Orchi Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,400000000.0,100.0,5,5,Unfurnished,enterprise,Duplex,Lagos Island
